pair_id,text1,text2,label,lang,type
4268,كأس العرب لكرة الصالات 2023 هي النسخة السابعة من البطولة العربية لكرة الصالات التي استضافتها مدينة جدة السعودية بين 6 و16 يونيو 2023 بمشاركة اثنا عشرة دولة، ممثلين في منتخبات السعودية والعراق والكويت ومصر وطاجيكستان وفلسطين والجزائر وجزر القمر ولبنان وليبيا وموريتانيا بالإضافة لمنتخب المغرب حامل لقب النسخة السابقة.,هاستينغز أون هدسون هي قرية في مقاطعة ويستتشستر تقع في الجزء الجنوبي الغربي من مدينة غرينبرغ في ولاية نيويورك بالولايات المتحدة.,False,ar,neutral
542,"The silk snapper, the West Indian snapper, yellow-eyed snapper or yellow-eyed red snapper, is a species of marine ray-finned fish, a snapper belonging to the family Lutjanidae.","The silk snapper, the West Indian snapper, yellow-eyed snapper or yellow-eyed red snapper, is a species of marine ray-finned fish, a snapper belonging to the family Lutjanidae is false.",True,en,contradiction
418,NGC 4696 is an elliptical galaxy.,NGC 4696 is an elliptical galaxy is false.,True,en,contradiction
1104,"Russell Anthony Shorto is an American author, historian, and journalist.","Pope Joan or Pope, a once popular Victorian family game, is an 18th-century English round game of cards for three to eight players derived from the French game of Matrimony and Comete and ancestor to Spinado and the less elaborate Newmarket.",False,en,neutral
1474,"Chitta Katha Lake is an alpine lake in Shounter Valley, Azad Kashmir, Pakistan, at an elevation of 13,500 feet (4,100 m).",Johnatan Opoku is a Dutch footballer who plays as an attacking midfielder for Vierde Divisie club MASV.,False,en,neutral
1821,"La gare de Reignier est une gare ferroviaire française de la ligne d'Aix-les-Bains-Le Revard à Annemasse, située sur le territoire de la commune de Reignier-Ésery dans le département de la Haute-Savoie, en région Auvergne-Rhône-Alpes.","La gare de Reignier est une gare ferroviaire française de la ligne d'Aix-les-Bains-Le Revard à Annemasse, située sur le territoire de la commune de Reignier-Ésery dans le département de la Haute-Savoie, en région Auvergne-Rhône-Alpes is false.",True,fr,contradiction
4241,نوبل ويمبرلي جونز هو طبيب وسياسي أمريكي، ولد في 1723 في لندن في المملكة المتحدة، وتوفي في 1805 في مقاطعة تشاثام في الولايات المتحدة.,هانكوك هي قرية تقع في الولايات المتحدة في مقاطعة ووسارا.,False,ar,neutral
4714,السماء زرقاء,القطط من الثدييات,False,ar,neutral
374,"Porphyrostachys is a genus of flowering plants from the orchid family, Orchidaceae, native to South America.","Porphyrostachys is a genus of flowering plants from the orchid family, Orchidaceae, native to South America is false.",True,en,contradiction
436,The {noun} is {adj},The {noun} is not {adj},True,en,contradiction
3327,L'île Stradbroke-Nord est une île australienne dans l'État du Queensland à 30 km au sud de la capitale Brisbane.,Montefranco est une commune italienne de la province de Terni dans la région Ombrie en Italie.,False,fr,neutral
4315,العبور هي مرحلة من مراحل تحليق الطائرة.,كيلسي ويلسون هو لاعب هوكي الجليد كندي، ولد في 22 يناير 1986 في سو ساينت ماري في كندا.,False,ar,neutral
1595,"Ramaipur Kalan is a village in Sareni block of Rae Bareli district, Uttar Pradesh, India.","André Friedrich or Andreas Friederich was an Alsatian artist, sculptor and lithographer active in Germany and France.",False,en,neutral
3536,ألف ليلة وليلة هو مسلسل مغربي مقتبس من رواية ألف ليلة وليلة الشهيرة أنتجته قناة مدي 1 تي في وقامت بعرضه طوال شهر رمضان.,ألف ليلة وليلة هو مسلسل مغربي مقتبس من رواية ألف ليلة وليلة الشهيرة أنتجته قناة مدي 1 تي في وقامت بعرضه طوال شهر رمضان is false.,True,ar,contradiction
2268,"Marie Gevers est une romancière belge d'expression française, née le 30 décembre 1883 à Edegem, près d'Anvers, au manoir de Mussenborg (« Missembourg »), où elle est décédée le 9 mars 1975.","Marie Gevers est une romancière belge d'expression française, née le 30 décembre 1883 à Edegem, près d'Anvers, au manoir de Mussenborg (« Missembourg »), où elle est décédée le 9 mars 1975 is false.",True,fr,contradiction
3042,"Cosmas Michael Angkur, né le 4 janvier 1937 à Lewur et mort le 18 décembre 2024, est un prélat indonésien, évêque du diocèse de Bogor en Indonésie de 1994 à 2013.","Java est un langage de programmation de haut niveau orienté objet créé par James Gosling et Patrick Naughton, employés de Sun Microsystems, avec le soutien de Bill Joy, présenté officiellement le 23 mai 1995 au SunWorld.",False,fr,neutral
1097,"West Worthing is a neighbourhood of Worthing in West Sussex, England that was developed within Heene and later expanded beyond Heene's boundaries.","""Come Home"" is a song by English alternative rock band Placebo.",False,en,neutral
4555,عشرب رباعي الزوايا هو نوع من النباتات يتبع جنس العشرب من الفصيلة الجنطيانية.,مارسيل كوريا هو لاعب كرة قدم ألماني في مركز قلب الدفاع.,False,ar,neutral
2922,"Carmen Castillo est une écrivaine et cinéaste franco-chilienne, née le 21 mai 1945 à Santiago au Chili.","Le Cinco de Mayo commémore la bataille de Puebla, le 5 mai 1862, victoire des forces du gouvernement républicain mexicain, menées par le général Ignacio Zaragoza, sur les forces du gouvernement conservateur mexicain et du corps expéditionnaire du Second Empire français.",False,fr,neutral
2802,"François Vivarès ou Francis Vivares (1709-1780) est un dessinateur, graveur et marchand d'estampes franco-britannique ayant fait toute sa carrière en Angleterre et spécialisé dans le paysage.",Le Quatuor à cordes en mi mineur opus 121 est l'ultime opus de Gabriel Fauré.,False,fr,neutral
3077,"Le Hapoël Nir Ramat Ha-Sharon Football Club, plus couramment abrégé en Hapoël Nir Ramat Ha-Sharon, est un club israélien de football fondé en 1957 et basé dans la ville de Ramat Ha-Sharon.",Wendake [wɛndake] est une réserve autochtone canadienne du Québec située dans la région administrative de la Capitale-Nationale et enclavée dans la ville de Québec.,False,fr,neutral
351,"Isaiah Sharkey is an American guitarist, singer-songwriter, and producer.","Isaiah Sharkey is an American guitarist, singer-songwriter, and producer is false.",True,en,contradiction
1556,"Elk Park School is a historic school building located at Elk Park, Avery County, North Carolina.","Sugar Creek Covered Bridge is a covered bridge which crosses Sugar Creek southeast of Chatham, Illinois.",False,en,neutral
760,Edith Irby Jones was an American physician who was the first woman president of the National Medical Association and a founding member of the Association of Black Cardiologists.,Edith Irby Jones was an American physician who was the first woman president of the National Medical Association and a founding member of the Association of Black Cardiologists is false.,True,en,contradiction
3908,توليدو هي مدينة تقع في الولايات المتحدة في مقاطعة لويس، واشنطن.,توليدو هي مدينة تقع في الولايات المتحدة في مقاطعة لويس، واشنطن is false.,True,ar,contradiction
1537,"Nepenthes andamana is a tropical pitcher plant endemic to Phang Nga Province, Thailand, where it grows near sea level in coastal savannah and grassland.","H syndrome, also known as Histiocytosis-lymphadenopathy plus syndrome or PHID, is a rare genetic condition caused by mutations in the SLC29A3 gene which encode the human equilibrative nucleoside transporter (hENT3) protein.",False,en,neutral
4471,السَّرْخَسُ الشَّجَرِيّ أو ديكسونية نبات من رتبة الكياثونيات، موطنه أستراليا وبالتحديد في جنوب شرق كوينزلاند، وشاطئ نيوساوث ويلز، وفيكتوريا، وتسمانيا.,"بحيرة قُورُش هي بحيرة تقع بين ليتوانيا وروسيا، يحجزها برزخ قورش عن بحر البلطيق، تبلغ مساحة السطح لبحيرة قورش 1,619 كيلو متر مربع ويغذي نهر نيمان 90% من الواردات المائية للبحيرة.",False,ar,neutral
1457,Josia fustula is a moth of the family Notodontidae.,"Irena Klepfisz is a Jewish lesbian author, academic and activist.",False,en,neutral
4930,تيقزيرت مدينة سياحية في ولاية تيزي وزو في الجزائر على شاطئ البحر الأبيض المتوسط بين مدينتي دلّس وأزفون.,خوسيه دي غريمالدو إي غوتييريز دي سولورزانو، أول ماركيز في غريمالدو (1660–1733) كان رجل دولة إسباني.,False,ar,neutral
2394,"Maximilien Morillon, né le 9 avril 1517 à Bruxelles et mort le 27 mars 1586, est un prélat catholique des Pays-Bas méridionaux, évêque de Tournai de 1583 jusqu'à sa mort.","Maximilien Morillon, né le 9 avril 1517 à Bruxelles et mort le 27 mars 1586, est un prélat catholique des Pays-Bas méridionaux, évêque de Tournai de 1583 jusqu'à sa mort is false.",True,fr,contradiction
3594,محمود علي هو سياسي هندي، ولد في 3 مارس 1952 في حيدر آباد في الهند.,محمود علي هو سياسي هندي، ولد في 3 مارس 1952 في حيدر آباد في الهند is false.,True,ar,contradiction
3252,"Le Voleur de cadavres est un film d'horreur américain de Wallace Fox, sorti en 1942.","Le château de Campbon est un château situé à Campbon, en France.",False,fr,neutral
121,Yazd province is one of the 31 provinces of Iran and is in the center of the country.,Yazd province is one of the 31 provinces of Iran and is in the center of the country is false.,True,en,contradiction
1336,"Megalogomphus hannyngtoni, is a species of dragonfly in the family Gomphidae.","Winnebago Mental Health Institute (WMHI), formerly the Winnebago State Hospital, is a psychiatric hospital near Oshkosh, Wisconsin, United States located in the unincorporated community of Winnebago, Wisconsin.",False,en,neutral
2439,"La gabardine est un tissu de coton ou de laine d'armure façonnée et très serrée, relativement imperméable à l'air et à l'eau.","La gabardine est un tissu de coton ou de laine d'armure façonnée et très serrée, relativement imperméable à l'air et à l'eau is false.",True,fr,contradiction
1395,William Benn was an English merchant who served as Lord Mayor of London in 1746.,Montdauphin is a commune in the Seine-et-Marne department in the Île-de-France region in north-central France.,False,en,neutral
311,"Cesare Maria De Vecchi, 1st Conte di Val Cismon was an Italian soldier, colonial administrator and fascist politician.","Cesare Maria De Vecchi, 1st Conte di Val Cismon was an Italian soldier, colonial administrator and fascist politician is false.",True,en,contradiction
950,"New Waterford is a village in Columbiana County, Ohio, United States.",Rhys John Davies was a British trade unionist and Labour Party politician.,False,en,neutral
1790,Path of Exile est un jeu vidéo de type action-RPG situé dans un univers de dark fantasy.,Path of Exile est un jeu vidéo de type action-RPG situé dans un univers de dark fantasy is false.,True,fr,contradiction
400,The 2005 NCAA Division I women's soccer tournament was the 24th annual single-elimination tournament to determine the national champion of NCAA Division I women's collegiate soccer.,The 2005 NCAA Division I women's soccer tournament was the 24th annual single-elimination tournament to determine the national champion of NCAA Division I women's collegiate soccer is false.,True,en,contradiction
219,{statement},The opposite of {statement} is true,True,en,contradiction
1416,"Keith Shumate is an American baseball coach and former player, who is the head baseball coach of the Norfolk State Spartans.",Changey is a commune in the Haute-Marne department in north-eastern France.,False,en,neutral
4371,ليزا كريستينا أجاكس  من مواليد 13 أغسطس 1998.,لا تنسى أنك ستموت هو فيلم من نوع دراما أُصدر في 1995.,False,ar,neutral
321,"""It Only Takes a Minute"" is a 1975 song by American soul/R&B group Tavares, released as the first single from their third album, In the City (1975).","""It Only Takes a Minute"" is a 1975 song by American soul/R&B group Tavares, released as the first single from their third album, In the City (1975) is false.",True,en,contradiction
4013,ماتياس دي جالفيز هو عسكري إسباني، ولد في 1717 في ماتشارافيايا في إسبانيا، وتوفي في 1784 في مدينة مكسيكو في المكسيك.,ماتياس دي جالفيز هو عسكري إسباني، ولد في 1717 في ماتشارافيايا في إسبانيا، وتوفي في 1784 في مدينة مكسيكو في المكسيك is false.,True,ar,contradiction
1572,"Walk and Talk is a 2009 animated short film produced by WaterMelon Studios, Kochi.","The Categoría Primera A, commonly referred to as Liga BetPlay Dimayor due to sponsorship by online betting company BetPlay, is a professional association football league in Colombia and the highest level of the Colombian football league system.",False,en,neutral
1358,"The Bustleton section of Northeast Philadelphia, United States is located in the Far Northeast, north of Rhawnhurst and Fox Chase and south of Somerton; sitting between Roosevelt Boulevard to the east, the city boundary to the west, Red Lion Road to the north, and Pennypack Park to the south, it is centered at the intersection of Grant Avenue and Bustleton Avenue (PA-532) and is completely included in the 19115 postal ZIP code.","Tantek Çelik is a Turkish-American computer scientist, currently the Web standards lead at Mozilla Corporation.",False,en,neutral
2214,"Miguel Faílde Pérez, né le 23 décembre 1852 à Matanzas (Cuba), est un compositeur cubain.","Miguel Faílde Pérez, né le 23 décembre 1852 à Matanzas (Cuba), est un compositeur cubain is false.",True,fr,contradiction
1593,Alimkhan Syzdykov is a Kazakh Greco-Roman wrestler competing in the 130 kg division.,"Frank Dekum was a prominent 19th century fruit merchant, banker, and real-estate investor in Portland, Oregon.",False,en,neutral
984,Elguja Lobjanidze is a Georgian football player who is playing for Uzbekistan Super League club Qizilqum.,"Aura II was a Finnish escort vessel, and a former presidential yacht, operated by the Finnish Navy between 1939 and 1940.",False,en,neutral
2697,"Le D-8 est une organisation de coopération économique et commerciale qui rassemble le Bangladesh, l'Égypte, l'Indonésie, l'Iran, la Malaisie, le Nigeria, le Pakistan et la Turquie.","Daralabé est une subdivision administrative de la Guinée, sous-préfecture de la préfecture de Labé.",False,fr,neutral
4632,"ألدو بن سعدون من مواليد 1939, اسمه الكامل ألبرت «ألدو» بن سعدون ، هو في الأصل رجل أعمال يهودي مغربي-كندي، مستثمر ومحسن.",أهارون إفرات هو نقابي وسياسي إسرائيلي، ولد في 20 مارس 1911 في لوتسك في أوكرانيا، وتوفي في 16 مايو 1989 في إسرائيل.,False,ar,neutral
315,"The Proud Boys is an American far-right, neo-fascist militant organization that promotes and engages in political violence.","The Proud Boys is an American far-right, neo-fascist militant organization that promotes and engages in political violence is false.",True,en,contradiction
3266,Le lancier Antoine Fonck est la première victime belge de la Première Guerre mondiale.,"Mark Hamill est un acteur américain, né le 25 septembre 1951 à Oakland.",False,fr,neutral
3064,Evaldas Petrauskas est un boxeur lituanien né le 19 mars 1992.,L'église Saint-Étienne est une église située en France sur la commune de Frans dans le département de l’Ain en région Auvergne-Rhône-Alpes.,False,fr,neutral
4052,فرانك روبنسون مواليد 1 يونيو 1984 في كومبتون، هو لاعب كرة سلة أمريكي.,فرانك روبنسون مواليد 1 يونيو 1984 في كومبتون، هو لاعب كرة سلة أمريكي is false.,True,ar,contradiction
4591,كارلوس أدريان فالديز هو لاعب كرة قدم أوروغواني في مركز الدفاع.,تالبوتون هي مدينة تقع في مقاطعة تالبوت، جورجيا بولاية جورجيا في الولايات المتحدة.,False,ar,neutral
1288,The lesser kestrel is a small falcon.,Hybomitra rhombica is a species of horse flies in the family Tabanidae.,False,en,neutral
2729,SD Gundam Gaiden: Knight Gundam Monogatari - Ooinaru Isan (SDガンダム外伝 ナイトガンダム物語 大いなる遺産) est un jeu vidéo de rôle développé et édité par Bandai en décembre 1991 sur Super Nintendo.,"La chapelle Saint-Nicolas est un édifice situé à Gausson, en France.",False,fr,neutral
134,The Silent Night EP is a Christmas EP album by Seabird.,The Silent Night EP is a Christmas EP album by Seabird is false.,True,en,contradiction
4288,بيفي سانتو ستيفانو هي بلدية ( في مقاطعة أريتسو في منطقة توسكانا الإيطالية ، وتقع على بعد حوالي 70 كيلومتر من شرق فلورنسا وحوالي 25 كيلومتر من شمال شرق أريتسو.,"ياكير أهارونوف هو عالم إسرائيلي في مجال فيزياء ولد في 28 أغسطس 1932

 في حيفا، الانتداب البريطاني على فلسطين، حائز على جائزة قلادة العلوم الوطنية الأمريكية (2010) و جائزة وولف (1998).",False,ar,neutral
4968,هارولد جونسون مواليد 9 أغسطس 1928 في بنسيلفانيا - الوفاة 19 فبراير 2015 في فيلادلفيا، كان ملاكم أمريكي سابق صنّف ضمن فئة الوزن الثقيل.,أغاني الأرض البعيدة هي رواية خيال علمي للكاتب البريطاني آرثر سي كلارك صدرت عام 1986، المبنية على أساس قصته القصيرة المنشورة عام 1958 لنفس العنوان.,False,ar,neutral
2381,"La résolution 992 du Conseil de sécurité des Nations unies, adoptée à l'unanimité le 11 mai 1995, après avoir réaffirmé toutes les résolutions sur la situation dans l'ex-Yougoslavie, dont la 820 (1993), a abordé la liberté de navigation sur le Danube.","La résolution 992 du Conseil de sécurité des Nations unies, adoptée à l'unanimité le 11 mai 1995, après avoir réaffirmé toutes les résolutions sur la situation dans l'ex-Yougoslavie, dont la 820 (1993), a abordé la liberté de navigation sur le Danube is false.",True,fr,contradiction
190,"Hawassa Kenema Stadium is a multi-purpose stadium in Hawassa, Sidama Region, Ethiopia.","Hawassa Kenema Stadium is a multi-purpose stadium in Hawassa, Sidama Region, Ethiopia is false.",True,en,contradiction
2767,"L'avenue Émile-Bergerat est une voie du 16e arrondissement de Paris, en France.","Rhinogobius giurinus est un gobie qui peut vivre en eau douce, saumâtre, ou marine.",False,fr,neutral
1947,"Jiang Zhipeng, en chinois 姜至鵬, né le 6 mars 1989 à Qingdao, est un footballeur international chinois qui évolue au poste de défenseur au Shenzhen FC.","Jiang Zhipeng, en chinois 姜至鵬, né le 6 mars 1989 à Qingdao, est un footballeur international chinois qui évolue au poste de défenseur au Shenzhen FC is false.",True,fr,contradiction
3762,إلى الشمال هو فيلم دراما نيجيري صدر سنة 2018، وهُو من إنتاج كُل من و(بالإنجليزية: Inkblot Productions)، وإخراج توبي أوشين.,إلى الشمال هو فيلم دراما نيجيري صدر سنة 2018، وهُو من إنتاج كُل من و(بالإنجليزية: Inkblot Productions)، وإخراج توبي أوشين is false.,True,ar,contradiction
941,Malesherbia deserticola is a subshrub native to the deserts and dry shrublands of Antofagasta and Atacama Chile.,"Goat throwing was a festival celebrated in the town of Manganeses de la Polvorosa, province of Zamora, Spain, on the fourth Sunday of January.",False,en,neutral
174,The Chief of the Defence Staff is the professional head of the Armed Forces of the Republic of Ivory Coast.,The Chief of the Defence Staff is the professional head of the Armed Forces of the Republic of Ivory Coast is false.,True,en,contradiction
3030,"Edwin Stevens est un acteur, réalisateur et scénariste américain né à San Francisco (Californie) le 16 août 1860 et décédé d'une pleurésie le 3 janvier 1923 à Los Angeles (Californie).","Nippon Steel Corporation (日本製鉄株式会社, Nippon Seitetsu Kabushiki-gaisha, TSE : 5401) est un producteur d'acier.",False,fr,neutral
2678,"Le Château de Pesteils, ancienne Forteresse de Polminhac, est un château médiéval situé à Polminhac dans le Cantal.",Verwood est une ville du Royaume-Uni.,False,fr,neutral
2869,Le refuge du Plan de l'Aiguille est un refuge situé en France dans le département de la Haute-Savoie en région Auvergne-Rhône-Alpes à 2 207 m d'altitude.,"Le New York State Department of Environmental Conservation est une agence publique de l'État de New-York, chargée de la gestion des ressources environnementales de l'État.",False,fr,neutral
1777,"Cour-Maugis sur Huisne [kuʁ moʒi syʁ ɥin] est une commune française située dans le département de l'Orne en région Normandie, peuplée de 580 habitants.","Cour-Maugis sur Huisne [kuʁ moʒi syʁ ɥin] est une commune française située dans le département de l'Orne en région Normandie, peuplée de 580 habitants is false.",True,fr,contradiction
3350,محمد سمير ندا ، هو كاتب روائي مصري، حصل على الجائزة العالمية للرواية العربية البوكر عام 2025 عن روايته «صلاة القلق».,محمد سمير ندا ، هو كاتب روائي مصري، حصل على الجائزة العالمية للرواية العربية البوكر عام 2025 عن روايته «صلاة القلق» is false.,True,ar,contradiction
3236,Lyski est un village de la voïvodie de Silésie et du powiat de Rybnik.,Le Codex Montpellier ou Chansonnier de Montpellier est une importante source de la polyphonie française du XIIIe siècle.,False,fr,neutral
3041,Le ciel est bleu,Les chats sont des mammifères,False,fr,neutral
38,The consumption and production of marketed food are spatially separated.,The consumption and production of marketed food are spatially separated is false.,True,en,contradiction
229,Enrique Cahen Salaberry was a prolific Argentine film director whose career in the Cinema of Argentina as a movie director spanned five decades.,Enrique Cahen Salaberry was a prolific Argentine film director whose career in the Cinema of Argentina as a movie director spanned five decades is false.,True,en,contradiction
1949,"Isabelle de France, née en mars 1225 et morte le 23 février 1270, dite « Bienheureuse Isabelle de France », est la fille du roi de France Louis VIII le Lion et de Blanche de Castille.","Isabelle de France, née en mars 1225 et morte le 23 février 1270, dite « Bienheureuse Isabelle de France », est la fille du roi de France Louis VIII le Lion et de Blanche de Castille is false.",True,fr,contradiction
4290,حمض اللاكتوبَيونيك هو مركب كيميائي عضوي ينتمي إلى مجموعة الأحماض السكرية صيغته C12H22O12، ويوجد على شكل سائل لزج.,كانت الإبادة الجماعيّة لقبيلة إسحاق، أو الإبادة الجماعيّة للإسحاق أو هرجسيّة الهولوكوست هي المذبحة النظاميّة التي قامت بها الدولة بحق المدنيين من قبيلة إسحاق بين عامي 1987 و1989 من قبل جمهوريّة الصومال في ظل ديكتاتوريّة سياد برّي.,False,ar,neutral
4892,ريان هاريس هو لاعب كرة قدم أمريكية أمريكي، ولد في 11 مارس 1985 في منيابولس في الولايات المتحدة.,تاكاشي هيرانو ولد في 15 يوليو 1974 في شيزوكا هو لاعب كرة قدم دولي ياباني سابق.,False,ar,neutral
2549,"Lake Louise est un hameau situé dans le parc national Banff, en Alberta, au Canada.","L'église Notre-Dame est une église située aux Rosiers-sur-Loire, en France.",False,fr,neutral
2653,Les épreuves de triathlon aux jeux olympiques de la jeunesse de 2018 ont lieu à Buenos Aires en Argentine du 6 au 10 octobre 2018.,Irota est un village et une commune du comitat de Borsod-Abaúj-Zemplén en Hongrie.,False,fr,neutral
3048,"Les Ollières-sur-Eyrieux sont une commune française, située dans le département de l'Ardèche en région Auvergne-Rhône-Alpes.","Trans est une commune française, située dans le département de la Mayenne en région Pays de la Loire, peuplée de 227 habitants.",False,fr,neutral
2578,NGC 5573 est une galaxie spirale située dans la constellation de la Vierge.,Le Type 97 Chi-Ha Kai était un char moyen utilisé par l'Armée impériale japonaise durant la Seconde Guerre mondiale.,False,fr,neutral
4319,جامعة عبد الحميد بن باديس–مستغانم أو جامعة مستغانم هي جامعة جزائرية حكومية، تقع في ولاية مستغانم، أنشأت سنة 1969.,فنسنت شيرمان هو مخرج وممثل أمريكي، ولد في 16 يوليو 1906 في الولايات المتحدة، وتوفي بنفس المكان في 18 يونيو 2006.,False,ar,neutral
2487,"Le Coalition Nationale Juive, communément connu en Israël par son acronyme en hébreu, Chayil, était un parti politique israélien d'extrême droite.","Le Coalition Nationale Juive, communément connu en Israël par son acronyme en hébreu, Chayil, était un parti politique israélien d'extrême droite is false.",True,fr,contradiction
925,Daniel Gastón Montenegro Casella is an Argentine former footballer who played mainly as an attacking midfielder.,"Sir Robert Barnham, 1st Baronet of Boughton Monchelsea Place was an English politician who sat in the House of Commons from 1660 to 1679.",False,en,neutral
3704,إيلين راسيل إيمرسون هي كاتِبة أمريكية، ولدت في 16 يناير 1837 في نيو شارون في الولايات المتحدة، وتوفيت في 1907.,إيلين راسيل إيمرسون هي كاتِبة أمريكية، ولدت في 16 يناير 1837 في نيو شارون في الولايات المتحدة، وتوفيت في 1907 is false.,True,ar,contradiction
2314,"Stanisław ""Stan"" Tymiński (né le 27 janvier 1948 à Pruszków), homme d'affaires canadien d'origine polonaise.","Stanisław ""Stan"" Tymiński (né le 27 janvier 1948 à Pruszków), homme d'affaires canadien d'origine polonaise is false.",True,fr,contradiction
1880,"Asakura Yoshikage (朝倉 義景, Asakura Yoshikage, 12 octobre 1533-20 août 1573) était un samouraï japonais et un daimyō d'Echizen pendant l'époque Sengoku de l'histoire du Japon.","Asakura Yoshikage (朝倉 義景, Asakura Yoshikage, 12 octobre 1533-20 août 1573) était un samouraï japonais et un daimyō d'Echizen pendant l'époque Sengoku de l'histoire du Japon is false.",True,fr,contradiction
4976,حزب العمال الجامايكي هو حزب سياسي جامايكي، أسس في 8 يوليو 1943، يقع مقره في كينغستون، ومن مؤسسيه ألكسندر بوستامانتي.,ليندا تومسون هي مغنية بريطانية، ولدت في 23 أغسطس 1947 في لندن في المملكة المتحدة.,False,ar,neutral
2856,"Le Centre de toxicomanie et de santé mentale, ou Centre for Addiction and Mental Health en anglais, plus connu sous son acronyme CAMH et prononcé CAM-H, est un ensemble d'hôpitaux psychiatriques et de centres spécialisés dans le traitement des addictions, au Canada.",Amphotis est un genre de coléoptères se nourrissant de sève de la famille des Nitidulidae.,False,fr,neutral
4733,دارين امبروز هو لاعب كرة قدم بريطاني في مركز الوسط.,ويس هيرلي هو منتج أفلام ومخرج أمريكي، ولد في 25 مايو 1981 في فلاديفوستوك في روسيا.,False,ar,neutral
1625,"The IT and Development Centre, Ministry of the Interior is an Estonian government agency under the Ministry of the Interior responsible for providing the developing ICT services mainly to Police and Border Guard Board, Estonian Rescue Board, Estonian Emergency Response Centre, Estonian Academy of Security Sciences and the Ministry of the Interior.",Balfour v Balfour [1919] 2 KB 571 is a leading English contract law case.,False,en,neutral
1094,"Human From Today is an upcoming South Korean television series co-written by Park Chan-young and Jo Ah-young, directed by Kim Jung-kwon, and starring Kim Hye-yoon and Lomon.",Tom Humble is an Australian former professional rugby league footballer who last played for the Townsville Blackhawks in the Queensland Cup.,False,en,neutral
4621,بومبورتو هي بلدية في مقاطعة مودينا في إقليم إميليا رومانيا الإيطالي.,"بلدية سوتايلو دي لا رايبيرا, هي إحدى بلديات مقاطعة برغش, التي تقع في منطقة قشتالة وليون, والتي تقع في شمال غرب إسبانيا.",False,ar,neutral
1033,Paris is in France,Mathematics is useful,False,en,neutral
3491,زَابُلِسْتَان أو زَابُولِسْتَان ، كانت منطقة تاريخية في جنوب أفغانستان وهي تقابل اليوم تقريبا ولايتي زابل وغزني.,زَابُلِسْتَان أو زَابُولِسْتَان ، كانت منطقة تاريخية في جنوب أفغانستان وهي تقابل اليوم تقريبا ولايتي زابل وغزني is false.,True,ar,contradiction
3505,بقينة هي عمارة نباتية تتبع فصيلة النجمية من رتبة النجميات.,بقينة هي عمارة نباتية تتبع فصيلة النجمية من رتبة النجميات is false.,True,ar,contradiction
2482,"La Haus des Rundfunks est située dans Westend, un des quartiers de Berlin-Ouest, c'est la plus ancienne station de radiodiffusion autonome du monde.","La Haus des Rundfunks est située dans Westend, un des quartiers de Berlin-Ouest, c'est la plus ancienne station de radiodiffusion autonome du monde is false.",True,fr,contradiction
609,"Larkfield & New Hythe Wanderers Football Club is a football club based in New Hythe, England.","Larkfield & New Hythe Wanderers Football Club is a football club based in New Hythe, England is false.",True,en,contradiction
2706,"Le rocher à l'Oiseau est une falaise d'une hauteur 150 m, située sur la rive nord de la rivière des Outaouais, dans la MRC de Pontiac au Québec et qui présente des peintures rupestres.","Filippo Coarelli, né à Rome le 9 juin 1936, est un archéologue italien, professeur d'histoire romaine et d'antiquité grecque à l'université de Pérouse, il est un étudiant de Ranuccio Bianchi Bandinelli.",False,fr,neutral
394,Margherita Hack was an Italian astrophysicist and science communicator.,Margherita Hack was an Italian astrophysicist and science communicator is false.,True,en,contradiction
438,"Aurelia Napoleon ""Bunny"" Dame was a Canadian ice hockey forward.","Aurelia Napoleon ""Bunny"" Dame was a Canadian ice hockey forward is false.",True,en,contradiction
734,"The main line, or mainline in American English, of a railway is a track that is used for through trains or is the principal artery of the system from which branch lines, yards, sidings, and spurs are connected.","The main line, or mainline in American English, of a railway is a track that is used for through trains or is the principal artery of the system from which branch lines, yards, sidings, and spurs are connected is false.",True,en,contradiction
3697,بطولة آسيان لكرة القدم 2014 وتعرف أيضا باسم «بطولة سوزوكي 2014» هي النسخة العاشرة من بطولة أسيان لكرة القدم وهي مسابقة كرة قدم دولية تتكون من الدول الأعضاء في اتحاد أسيان لكرة القدم.,بطولة آسيان لكرة القدم 2014 وتعرف أيضا باسم «بطولة سوزوكي 2014» هي النسخة العاشرة من بطولة أسيان لكرة القدم وهي مسابقة كرة قدم دولية تتكون من الدول الأعضاء في اتحاد أسيان لكرة القدم is false.,True,ar,contradiction
4850,مانو فيريرا هو مدرب كرة قدم ولاعب كرة قدم بلجيكي في مركز الهجوم، ولد في 21 أكتوبر 1958 في إل ثيرو دي أنديفالو في إسبانيا.,السير كين روبنسون كان مؤلف ومحاضر ومستشار دولي في مجال تعليم الفنون للحكومة والجهات غير الربحية، وهيئات الفنون والتعليم.,False,ar,neutral
70,"British Mediterranean Airways Limited (BMED), stylised as B|MED, was an airline with operations from London Heathrow Airport in England.","British Mediterranean Airways Limited (BMED), stylised as B|MED, was an airline with operations from London Heathrow Airport in England is false.",True,en,contradiction
1174,"William James ""Willem"" Dafoe is an American actor.","Polytechnic Square is an urban square and a roundabout in Warsaw, Poland, within the Downtown district.",False,en,neutral
2194,Tod Papageorge est un photographe américain.,Tod Papageorge est un photographe américain is false.,True,fr,contradiction
