id,lang,text,label_contradict_id
fr_243_contra,fr,Kyle Turris est un joueur professionnel canadien de hockey sur glace. est incorrect,fr_243_orig
fr_244_orig,fr,"Un châtiment collectif est un châtiment imposé à un groupe de personnes pour des actes qui auraient été commis par un membre de ce groupe, rattaché en fonction des liens ethniques, politiques, familiaux, amicaux ou de voisinage.",fr_244_contra
fr_244_contra,fr,"Un châtiment collectif est un châtiment imposé à un groupe de personnes pour des actes qui auraient été commis par un membre de ce groupe, rattaché en fonction des liens ethniques, politiques, familiaux, amicaux ou de voisinage. est faux",fr_244_orig
fr_245_orig,fr,"Radio Belgique, était une radio clandestine belge qui émettait depuis Londres durant la Seconde Guerre mondiale.",fr_245_contra
fr_245_contra,fr,"Radio Belgique, était une radio clandestine belge qui émettait depuis Londres durant la Seconde Guerre mondiale. est faux",fr_245_orig
fr_246_orig,fr,"La Grosse Pierre appelée aussi Pierre de la Bergerie est un menhir situé au lieu-dit la Bergerie dans la commune de Villerville, dans le département du Calvados, en France.",fr_246_contra
fr_246_contra,fr,"La Grosse Pierre appelée aussi Pierre de la Bergerie est un menhir situé au lieu-dit la Bergerie dans la commune de Villerville, dans le département du Calvados, en France. est incorrect",fr_246_orig
fr_247_orig,fr,"Maria Dolors García-Ramón, née le 7 novembre 1943, est une géographe espagnole, spécialiste en Histoire de la pensée géographique, qui a également travaillé sur la géographie rurale, les espaces urbains et qui fut une pionnière dans la géographie du genre.",fr_247_contra
fr_247_contra,fr,"Maria Dolors García-Ramón, née le 7 novembre 1943, est une géographe espagnole, spécialiste en Histoire de la pensée géographique, qui a également travaillé sur la géographie rurale, les espaces urbains et qui fut une pionnière dans la géographie du genre. est incorrect",fr_247_orig
fr_248_orig,fr,"Le jeu d’échecs humains est une variante du jeu d'échecs traditionnel, souvent jouée dans les foires médiévales, où le rôle des pièces est joué par des êtres humains.",fr_248_contra
fr_248_contra,fr,"Le jeu d’échecs humains est une variante du jeu d'échecs traditionnel, souvent jouée dans les foires médiévales, où le rôle des pièces est joué par des êtres humains. est faux",fr_248_orig
fr_249_orig,fr,"Jacques de Lacretelle, né le 14 juillet 1888 au château de Cormatin à Cormatin (Saône-et-Loire) et mort le 2 janvier 1985 à Paris, est un écrivain et académicien français.",fr_249_contra
fr_249_contra,fr,"Jacques de Lacretelle, né le 14 juillet 1888 au château de Cormatin à Cormatin (Saône-et-Loire) et mort le 2 janvier 1985 à Paris, est un écrivain et académicien français. est faux",fr_249_orig
fr_250_orig,fr,"Nicole Germain, née à Montréal le 29 novembre 1916 et morte le 11 février 1994 à Montréal, est une actrice et journaliste québécoise.",fr_250_contra
fr_250_contra,fr,"Nicole Germain, née à Montréal le 29 novembre 1916 et morte le 11 février 1994 à Montréal, est une actrice et journaliste québécoise. is false",fr_250_orig
fr_251_orig,fr,"Velké Petrovice est une commune du district de Náchod, dans la région de Hradec Králové, en Tchéquie.",fr_251_contra
fr_251_contra,fr,"Velké Petrovice est une commune du district de Náchod, dans la région de Hradec Králové, en Tchéquie. est faux",fr_251_orig
fr_252_orig,fr,"Božičany est une commune du district et de la région de Karlovy Vary, en République tchèque.",fr_252_contra
fr_252_contra,fr,"Božičany est une commune du district et de la région de Karlovy Vary, en République tchèque. is false",fr_252_orig
fr_253_orig,fr,"Christian Ier, né à Dresde le 27 octobre 1615 et mort à Mersebourg le 18 octobre 1691, est un prince de la branche albertine de la maison de Wettin, fils cadet de l'électeur Jean-Georges Ier de Saxe et de Madeleine-Sibylle de Prusse.",fr_253_contra
fr_253_contra,fr,"Christian Ier, né à Dresde le 27 octobre 1615 et mort à Mersebourg le 18 octobre 1691, est un prince de la branche albertine de la maison de Wettin, fils cadet de l'électeur Jean-Georges Ier de Saxe et de Madeleine-Sibylle de Prusse. est faux",fr_253_orig
fr_254_orig,fr,"Robin James Lane Fox, est un universitaire britannique, spécialiste de l'Antiquité connu pour ses travaux sur Alexandre le Grand et un écrivain sur le jardinage.",fr_254_contra
fr_254_contra,fr,"Robin James Lane Fox, est un universitaire britannique, spécialiste de l'Antiquité connu pour ses travaux sur Alexandre le Grand et un écrivain sur le jardinage. is false",fr_254_orig
fr_255_orig,fr,"Swallowcliffe est une paroisse civile et un village du Wiltshire, en Angleterre.",fr_255_contra
fr_255_contra,fr,"Swallowcliffe est une paroisse civile et un village du Wiltshire, en Angleterre. est incorrect",fr_255_orig
fr_256_orig,fr,"La municipalité d'Ocampo est l'une des 43 municipalités de l'État de Tamaulipas, et est située dans la partie sud de cet État.",fr_256_contra
fr_256_contra,fr,"La municipalité d'Ocampo est l'une des 43 municipalités de l'État de Tamaulipas, et est située dans la partie sud de cet État. is false",fr_256_orig
fr_257_orig,fr,"Olivia Grégoire, née le 30 septembre 1978 à Paris, est une femme politique française.",fr_257_contra
fr_257_contra,fr,"Olivia Grégoire, née le 30 septembre 1978 à Paris, est une femme politique française. est faux",fr_257_orig
fr_258_orig,fr,"La ligne de Miramas à l'Estaque, surnommée ligne de la Côte Bleue, est une ligne ferroviaire française à voie normale du département des Bouches-du-Rhône qui constitue un itinéraire alternatif à la section de Miramas à l'Estaque de la ligne de Paris-Lyon à Marseille-Saint-Charles en passant par Port-de-Bouc et en longeant la Côte Bleue.",fr_258_contra
fr_258_contra,fr,"La ligne de Miramas à l'Estaque, surnommée ligne de la Côte Bleue, est une ligne ferroviaire française à voie normale du département des Bouches-du-Rhône qui constitue un itinéraire alternatif à la section de Miramas à l'Estaque de la ligne de Paris-Lyon à Marseille-Saint-Charles en passant par Port-de-Bouc et en longeant la Côte Bleue. is false",fr_258_orig
fr_259_orig,fr,"Marius Flothuis, né à Amsterdam le 30 octobre 1914 et mort dans la même ville le 13 novembre 2001, est un compositeur, musicologue et critique musical néerlandais.",fr_259_contra
fr_259_contra,fr,"Marius Flothuis, né à Amsterdam le 30 octobre 1914 et mort dans la même ville le 13 novembre 2001, est un compositeur, musicologue et critique musical néerlandais. est incorrect",fr_259_orig
fr_260_orig,fr,Le Rheintochter était un missile sol-air allemand développé durant la Seconde Guerre mondiale.,fr_260_contra
fr_260_contra,fr,Le Rheintochter était un missile sol-air allemand développé durant la Seconde Guerre mondiale. is false,fr_260_orig
fr_261_orig,fr,"Louis Dallaire, né à Rouyn en Abitibi-Témiscamingue, a été employé de la fonction publique québécoise pendant 25 ans, gestionnaire d'un réseau de bibliothèques et il est l’un des trois fondateurs du Festival du cinéma international en Abitibi-Témiscamingue.",fr_261_contra
fr_261_contra,fr,"Louis Dallaire, né à Rouyn en Abitibi-Témiscamingue, a été employé de la fonction publique québécoise pendant 25 ans, gestionnaire d'un réseau de bibliothèques et il est l’un des trois fondateurs du Festival du cinéma international en Abitibi-Témiscamingue. est faux",fr_261_orig
fr_262_orig,fr,"Koen Vanmechelen, né le 26 août 1965 à Saint-Trond, est un artiste artiste conceptuel belge contemporain.",fr_262_contra
fr_262_contra,fr,"Koen Vanmechelen, né le 26 août 1965 à Saint-Trond, est un artiste artiste conceptuel belge contemporain. is false",fr_262_orig
fr_263_orig,fr,"Antonia Singla Contreras est une danseuse de flamenco et actrice catalane née en 1948 dans le quartier Somorrostro de la Barceloneta, à Barcelone.",fr_263_contra
fr_263_contra,fr,"Antonia Singla Contreras est une danseuse de flamenco et actrice catalane née en 1948 dans le quartier Somorrostro de la Barceloneta, à Barcelone. is false",fr_263_orig
fr_264_orig,fr,Arch Rivals est un jeu vidéo de basket-ball développé par Bally Midway en 1989 sur borne d'arcade.,fr_264_contra
fr_264_contra,fr,Arch Rivals est un jeu vidéo de basket-ball développé par Bally Midway en 1989 sur borne d'arcade. is false,fr_264_orig
fr_265_orig,fr,La tendinopathie achilléenne est un remaniement inflammatoire du tendon d'Achille.,fr_265_contra
fr_265_contra,fr,La tendinopathie achilléenne est un remaniement inflammatoire du tendon d'Achille. is false,fr_265_orig
fr_266_orig,fr,"DeepDream est un programme de vision par ordinateur créé par Google qui utilise un réseau neuronal convolutif pour trouver et renforcer des structures dans des images en utilisant des paréidolies créées par algorithme, donnant ainsi une apparence hallucinogène à ces images.",fr_266_contra
fr_266_contra,fr,"DeepDream est un programme de vision par ordinateur créé par Google qui utilise un réseau neuronal convolutif pour trouver et renforcer des structures dans des images en utilisant des paréidolies créées par algorithme, donnant ainsi une apparence hallucinogène à ces images. is false",fr_266_orig
fr_267_orig,fr,"Sai Mai est l’un des 50 khets de Bangkok, Thaïlande.",fr_267_contra
fr_267_contra,fr,"Sai Mai est l’un des 50 khets de Bangkok, Thaïlande. is false",fr_267_orig
fr_268_orig,fr,"Le kabupaten de Luwu oriental, en indonésien Kabupaten Luwu Timur, est un kabupaten de la province indonésienne de Sulawesi du Sud dans l'île de Célèbes.",fr_268_contra
fr_268_contra,fr,"Le kabupaten de Luwu oriental, en indonésien Kabupaten Luwu Timur, est un kabupaten de la province indonésienne de Sulawesi du Sud dans l'île de Célèbes. is false",fr_268_orig
fr_269_orig,fr,"La Vesse-de-loup géante, appelée aussi Lycoperdon géant, Boviste géant ou Tête de mort, est une spectaculaire espèce de champignon de la famille des Agaricaceae.",fr_269_contra
fr_269_contra,fr,"La Vesse-de-loup géante, appelée aussi Lycoperdon géant, Boviste géant ou Tête de mort, est une spectaculaire espèce de champignon de la famille des Agaricaceae. is false",fr_269_orig
fr_270_orig,fr,"Francesco Piemontesi, né le 7 juillet 1983 à Locarno, est un pianiste suisse.",fr_270_contra
fr_270_contra,fr,"Francesco Piemontesi, né le 7 juillet 1983 à Locarno, est un pianiste suisse. est incorrect",fr_270_orig
fr_271_orig,fr,"Olga Sorokina, née à Vitebsk le 21 janvier 1985, est un mannequin biélorusse, propriétaire et directeur artistique de la marque française IRFĒ.",fr_271_contra
fr_271_contra,fr,"Olga Sorokina, née à Vitebsk le 21 janvier 1985, est un mannequin biélorusse, propriétaire et directeur artistique de la marque française IRFĒ. est faux",fr_271_orig
fr_272_orig,fr,La 116e édition de Milan-San Remo a lieu le 22 mars 2025.,fr_272_contra
fr_272_contra,fr,La 116e édition de Milan-San Remo a lieu le 22 mars 2025. est incorrect,fr_272_orig
fr_273_orig,fr,"L’église Saint-Philippe est un édifice religieux catholique situé rue des Récollets à Philippeville, dans la province de Namur, en Belgique.",fr_273_contra
fr_273_contra,fr,"L’église Saint-Philippe est un édifice religieux catholique situé rue des Récollets à Philippeville, dans la province de Namur, en Belgique. est faux",fr_273_orig
fr_274_orig,fr,"John Patrick Joyce, né le 8 février 1957 à Altoona (Pennsylvanie), est un homme politique américain.",fr_274_contra
fr_274_contra,fr,"John Patrick Joyce, né le 8 février 1957 à Altoona (Pennsylvanie), est un homme politique américain. est faux",fr_274_orig
fr_275_orig,fr,"Charles Bernard, est un médecin anglais, nommé chirurgien royal de la reine Anne la première année de son règne (1702).",fr_275_contra
fr_275_contra,fr,"Charles Bernard, est un médecin anglais, nommé chirurgien royal de la reine Anne la première année de son règne (1702). is false",fr_275_orig
fr_276_orig,fr,"Un panka, punka ou ponka, est un grand éventail originaire d'Orient formé d'un écran de toile suspendu à un plafond qu'un serviteur actionne au moyen d'une corde et d'une poulie.",fr_276_contra
fr_276_contra,fr,"Un panka, punka ou ponka, est un grand éventail originaire d'Orient formé d'un écran de toile suspendu à un plafond qu'un serviteur actionne au moyen d'une corde et d'une poulie. est incorrect",fr_276_orig
fr_277_orig,fr,"Joe Walker, né le 2 octobre 1963 à Londres (Royaume-Uni), est un monteur britannique.",fr_277_contra
fr_277_contra,fr,"Joe Walker, né le 2 octobre 1963 à Londres (Royaume-Uni), est un monteur britannique. est faux",fr_277_orig
fr_278_orig,fr,"Le rocher du Vent est une montagne de France située en Savoie, dans le massif du Mont-Blanc.",fr_278_contra
fr_278_contra,fr,"Le rocher du Vent est une montagne de France située en Savoie, dans le massif du Mont-Blanc. est incorrect",fr_278_orig
fr_279_orig,fr,Anomaloglossus rufulus est une espèce d'amphibiens de la famille des Aromobatidae.,fr_279_contra
fr_279_contra,fr,Anomaloglossus rufulus est une espèce d'amphibiens de la famille des Aromobatidae. is false,fr_279_orig
fr_280_orig,fr,"Le phare de Sharps Island est un phare offshore à caisson situé en baie de Chesapeake dans le comté de Talbot dans le Maryland, à la sortie du fleuve Choptank.",fr_280_contra
fr_280_contra,fr,"Le phare de Sharps Island est un phare offshore à caisson situé en baie de Chesapeake dans le comté de Talbot dans le Maryland, à la sortie du fleuve Choptank. est faux",fr_280_orig
fr_281_orig,fr,"Mahjong (麻雀, Mājan) est un jeu vidéo de mah-jong sorti en 1983 sur Famicom, puis ressorti en 1986 sur Famicom Disk System.",fr_281_contra
fr_281_contra,fr,"Mahjong (麻雀, Mājan) est un jeu vidéo de mah-jong sorti en 1983 sur Famicom, puis ressorti en 1986 sur Famicom Disk System. est faux",fr_281_orig
fr_282_orig,fr,"Zaravína, en grec moderne : Ζαραβίνα, est un village du dème de Pogóni, district régional d'Ioánnina, en Épire, Grèce.",fr_282_contra
fr_282_contra,fr,"Zaravína, en grec moderne : Ζαραβίνα, est un village du dème de Pogóni, district régional d'Ioánnina, en Épire, Grèce. is false",fr_282_orig
fr_283_orig,fr,Le Torpedo Voljski est un club de football russe fondé en 1954 et basé à Voljski.,fr_283_contra
fr_283_contra,fr,Le Torpedo Voljski est un club de football russe fondé en 1954 et basé à Voljski. is false,fr_283_orig
fr_284_orig,fr,"Kurt Mehlhorn est un chercheur en informatique allemand, connu pour ses travaux en algorithmique, géométrie algorithmique, théorie de la complexité, complexité de la communication et algorithmique des graphes.",fr_284_contra
fr_284_contra,fr,"Kurt Mehlhorn est un chercheur en informatique allemand, connu pour ses travaux en algorithmique, géométrie algorithmique, théorie de la complexité, complexité de la communication et algorithmique des graphes. est incorrect",fr_284_orig
fr_285_orig,fr,Avrămeni est une commune du județ de Botoșani en Roumanie.,fr_285_contra
fr_285_contra,fr,Avrămeni est une commune du județ de Botoșani en Roumanie. est faux,fr_285_orig
fr_286_orig,fr,"Pobeda est une compagnie aérienne à bas prix Russe, filiale à 100% d'Aeroflot.",fr_286_contra
fr_286_contra,fr,"Pobeda est une compagnie aérienne à bas prix Russe, filiale à 100% d'Aeroflot. est incorrect",fr_286_orig
fr_287_orig,fr,"Jean Briçonnet, l'aîné, surnommé « le Père des pauvres », né vers 1420 et mort le 30 octobre 1493, à Tours, est un magistrat français issu de la famille Briçonnet, premier maire de Tours en 1462.",fr_287_contra
fr_287_contra,fr,"Jean Briçonnet, l'aîné, surnommé « le Père des pauvres », né vers 1420 et mort le 30 octobre 1493, à Tours, est un magistrat français issu de la famille Briçonnet, premier maire de Tours en 1462. is false",fr_287_orig
fr_288_orig,fr,La barre des Écrins est un sommet des Alpes françaises culminant à 4 101 mètres d'altitude.,fr_288_contra
fr_288_contra,fr,La barre des Écrins est un sommet des Alpes françaises culminant à 4 101 mètres d'altitude. is false,fr_288_orig
fr_289_orig,fr,"San Bernardo est une des 39 municipalités de l'état de Durango, au Mexique.",fr_289_contra
fr_289_contra,fr,"San Bernardo est une des 39 municipalités de l'état de Durango, au Mexique. is false",fr_289_orig
fr_290_orig,fr,"Martin Benka, né le 21 septembre 1888 à Kostolište et mort le 28 juin 1971 à Malacky, est un peintre, illustrateur et graveur slovaque.",fr_290_contra
fr_290_contra,fr,"Martin Benka, né le 21 septembre 1888 à Kostolište et mort le 28 juin 1971 à Malacky, est un peintre, illustrateur et graveur slovaque. is false",fr_290_orig
fr_291_orig,fr,"Pierre Louis Alphée Cazenave, né le 5 mai 1802 à Paris et mort le 9 avril 1877 à Garches, est un dermatologue français qui pratiquait la médecine à l'hôpital Saint-Louis.",fr_291_contra
fr_291_contra,fr,"Pierre Louis Alphée Cazenave, né le 5 mai 1802 à Paris et mort le 9 avril 1877 à Garches, est un dermatologue français qui pratiquait la médecine à l'hôpital Saint-Louis. is false",fr_291_orig
fr_292_orig,fr,"Rosa Paumgartner, née Papier le 18 septembre 1858 ou le 15 septembre 1859 à Baden et morte le 9 février 1932 à Vienne, est une chanteuse d’opéra mezzo-soprano autrichienne.",fr_292_contra
fr_292_contra,fr,"Rosa Paumgartner, née Papier le 18 septembre 1858 ou le 15 septembre 1859 à Baden et morte le 9 février 1932 à Vienne, est une chanteuse d’opéra mezzo-soprano autrichienne. est faux",fr_292_orig
fr_293_orig,fr,"Un domaine de premier niveau ou un domaine de tête, aussi appelé une extension, est, dans le système de noms de domaine internet, un sous-domaine de la racine.",fr_293_contra
fr_293_contra,fr,"Un domaine de premier niveau ou un domaine de tête, aussi appelé une extension, est, dans le système de noms de domaine internet, un sous-domaine de la racine. is false",fr_293_orig
fr_294_orig,fr,Judith Sephuma est une chanteuse de jazz et afro-pop sud-africaine.,fr_294_contra
fr_294_contra,fr,Judith Sephuma est une chanteuse de jazz et afro-pop sud-africaine. est incorrect,fr_294_orig
fr_295_orig,fr,Le HomePod Mini est une enceinte connectée développée par Apple.,fr_295_contra
fr_295_contra,fr,Le HomePod Mini est une enceinte connectée développée par Apple. is false,fr_295_orig
fr_296_orig,fr,"Les yungas méridionales ou yungas australes forment la partie sud du yunga, s'étendant du sud du département de Santa Cruz en Bolivie jusqu'à la province argentine de Catamarca.",fr_296_contra
fr_296_contra,fr,"Les yungas méridionales ou yungas australes forment la partie sud du yunga, s'étendant du sud du département de Santa Cruz en Bolivie jusqu'à la province argentine de Catamarca. is false",fr_296_orig
fr_297_orig,fr,"Ernest Jouhy est un résistant franco-allemand, humaniste et pédagogue.",fr_297_contra
fr_297_contra,fr,"Ernest Jouhy est un résistant franco-allemand, humaniste et pédagogue. is false",fr_297_orig
fr_298_orig,fr,Sandya Eknelygoda est une militante pour les droits de l'homme Sri-Lankaise.,fr_298_contra
fr_298_contra,fr,Sandya Eknelygoda est une militante pour les droits de l'homme Sri-Lankaise. is false,fr_298_orig
fr_299_orig,fr,Wei-Chung Wang est un lanceur gaucher de baseball.,fr_299_contra
fr_299_contra,fr,Wei-Chung Wang est un lanceur gaucher de baseball. is false,fr_299_orig
fr_300_orig,fr,"Ainstable est un village et une paroisse civile de Cumbria, situé dans le nord-ouest de l'Angleterre.",fr_300_contra
fr_300_contra,fr,"Ainstable est un village et une paroisse civile de Cumbria, situé dans le nord-ouest de l'Angleterre. is false",fr_300_orig
fr_301_orig,fr,"L'Opération Soleil de Printemps est une opération militaire dirigée contre la Pologne, développée conjointement en 1919 par l'Allemagne et la Russie bolchevique, et dont le but était de liquider l'État polonais renaissant.",fr_301_contra
fr_301_contra,fr,"L'Opération Soleil de Printemps est une opération militaire dirigée contre la Pologne, développée conjointement en 1919 par l'Allemagne et la Russie bolchevique, et dont le but était de liquider l'État polonais renaissant. est incorrect",fr_301_orig
fr_302_orig,fr,"En musique classique, le terme coloratura qualifie une voix virtuose apte à réaliser des vocalises complexes au sein d'un répertoire richement orné : trilles, arpèges, notes piquées, etc.",fr_302_contra
fr_302_contra,fr,"En musique classique, le terme coloratura qualifie une voix virtuose apte à réaliser des vocalises complexes au sein d'un répertoire richement orné : trilles, arpèges, notes piquées, etc. est incorrect",fr_302_orig
fr_303_orig,fr,"María Carratalà i Van den Wouver, née à Barcelone le 19 juin 1899 et morte dans cette même ville le 21 mars 1984, est une pianiste et compositrice féministe espagnole, membre du Lyceum Club de Barcelone dissout lors la dictature franquiste, après la guerre d'Espagne.",fr_303_contra
fr_303_contra,fr,"María Carratalà i Van den Wouver, née à Barcelone le 19 juin 1899 et morte dans cette même ville le 21 mars 1984, est une pianiste et compositrice féministe espagnole, membre du Lyceum Club de Barcelone dissout lors la dictature franquiste, après la guerre d'Espagne. is false",fr_303_orig
fr_304_orig,fr,"La Caroline du Sud est un État du Sud des États-Unis, dont la capitale est Columbia et la plus grande ville est Charleston.",fr_304_contra
fr_304_contra,fr,"La Caroline du Sud est un État du Sud des États-Unis, dont la capitale est Columbia et la plus grande ville est Charleston. is false",fr_304_orig
fr_305_orig,fr,The Bronc Stomper est un western muet réalisé le 26 février 1928 aux États-Unis par Leo D.,fr_305_contra
fr_305_contra,fr,The Bronc Stomper est un western muet réalisé le 26 février 1928 aux États-Unis par Leo D. est faux,fr_305_orig
fr_306_orig,fr,"HD 107146 est une étoile située à 89,6 années-lumière de la Terre dans la constellation de la Chevelure de Bérénice.",fr_306_contra
fr_306_contra,fr,"HD 107146 est une étoile située à 89,6 années-lumière de la Terre dans la constellation de la Chevelure de Bérénice. is false",fr_306_orig
fr_307_orig,fr,"La Liste des participantes au WNBA All-Star Game recense les joueuses participant au WNBA All-Star Game, qui est la rencontre d'exhibition annuelle de la WNBA.",fr_307_contra
fr_307_contra,fr,"La Liste des participantes au WNBA All-Star Game recense les joueuses participant au WNBA All-Star Game, qui est la rencontre d'exhibition annuelle de la WNBA. is false",fr_307_orig
fr_308_orig,fr,Friedrich Christoph von Saldern est un général prussien et théoricien de la guerre.,fr_308_contra
fr_308_contra,fr,Friedrich Christoph von Saldern est un général prussien et théoricien de la guerre. is false,fr_308_orig
fr_309_orig,fr,"Carlos Diegues, né le 19 mai 1940 à Maceió et mort le 14 février 2025 à Rio de Janeiro, est un réalisateur brésilien.",fr_309_contra
fr_309_contra,fr,"Carlos Diegues, né le 19 mai 1940 à Maceió et mort le 14 février 2025 à Rio de Janeiro, est un réalisateur brésilien. is false",fr_309_orig
fr_310_orig,fr,Makários II fut archevêque de Chypre de 1948 jusqu'en 1950.,fr_310_contra
fr_310_contra,fr,Makários II fut archevêque de Chypre de 1948 jusqu'en 1950. est faux,fr_310_orig
fr_311_orig,fr,"Joseph Léopold Sigisbert Hugo, né le 15 novembre 1773 à Nancy et mort le 29 janvier 1828 dans l’ancien 10e arrondissement de Paris, est un officier français de la Révolution et de l’Empire, général, nommé comte par Joseph Bonaparte, également connu pour être le père de l'écrivain Victor Hugo.",fr_311_contra
fr_311_contra,fr,"Joseph Léopold Sigisbert Hugo, né le 15 novembre 1773 à Nancy et mort le 29 janvier 1828 dans l’ancien 10e arrondissement de Paris, est un officier français de la Révolution et de l’Empire, général, nommé comte par Joseph Bonaparte, également connu pour être le père de l'écrivain Victor Hugo. is false",fr_311_orig
fr_312_orig,fr,"L’éclipse solaire du 31 mai 2003 est une éclipse solaire annulaire qui eut lieu, il y a : 21 ans, 11 mois et 26 jours.",fr_312_contra
fr_312_contra,fr,"L’éclipse solaire du 31 mai 2003 est une éclipse solaire annulaire qui eut lieu, il y a : 21 ans, 11 mois et 26 jours. est incorrect",fr_312_orig
fr_313_orig,fr,Fuglesongen est une île norvégienne située dans le Nord-Ouest du Svalbard.,fr_313_contra
fr_313_contra,fr,Fuglesongen est une île norvégienne située dans le Nord-Ouest du Svalbard. est faux,fr_313_orig
fr_314_orig,fr,"Félix Lajkó, né le 17 décembre 1974 à Bačka Topola en Serbie, est un musicien, compositeur et acteur d'origine hongroise vivant dans la province de Voïvodine.",fr_314_contra
fr_314_contra,fr,"Félix Lajkó, né le 17 décembre 1974 à Bačka Topola en Serbie, est un musicien, compositeur et acteur d'origine hongroise vivant dans la province de Voïvodine. is false",fr_314_orig
fr_315_orig,fr,"Gabriel Naudé, né le 2 février 1600 à Paris et mort le 10 juillet 1653 à Abbeville, est un bibliothécaire français, un lettré et libertin érudit, un théoricien de la raison d'État et un polymathe.",fr_315_contra
fr_315_contra,fr,"Gabriel Naudé, né le 2 février 1600 à Paris et mort le 10 juillet 1653 à Abbeville, est un bibliothécaire français, un lettré et libertin érudit, un théoricien de la raison d'État et un polymathe. is false",fr_315_orig
fr_316_orig,fr,"L'amas d'Alpha Persei, également connu par les désignations de Melotte 20 et de Collinder 39, est un grand amas ouvert visible dans la constellation de Persée, qui comprend notamment l'étoile brillante Alpha Persei (Mirfak).",fr_316_contra
fr_316_contra,fr,"L'amas d'Alpha Persei, également connu par les désignations de Melotte 20 et de Collinder 39, est un grand amas ouvert visible dans la constellation de Persée, qui comprend notamment l'étoile brillante Alpha Persei (Mirfak). est incorrect",fr_316_orig
fr_317_orig,fr,Une table d'orientation est une petite construction à vocation touristique permettant à ses utilisateurs d'identifier les éléments caractéristiques du panorama qui leur fait face depuis le point de vue panoramique où ils se trouvent.,fr_317_contra
fr_317_contra,fr,Une table d'orientation est une petite construction à vocation touristique permettant à ses utilisateurs d'identifier les éléments caractéristiques du panorama qui leur fait face depuis le point de vue panoramique où ils se trouvent. is false,fr_317_orig
fr_318_orig,fr,"Almeric Hugh Paget, est un industriel britannique et un homme politique du Parti conservateur.",fr_318_contra
fr_318_contra,fr,"Almeric Hugh Paget, est un industriel britannique et un homme politique du Parti conservateur. is false",fr_318_orig
fr_319_orig,fr,Capronnieria galesus est une espèce néotropicale de lépidoptères (papillons) de la famille des Nymphalidae et de la sous-famille des Satyrinae.,fr_319_contra
fr_319_contra,fr,Capronnieria galesus est une espèce néotropicale de lépidoptères (papillons) de la famille des Nymphalidae et de la sous-famille des Satyrinae. est incorrect,fr_319_orig
fr_320_orig,fr,Les relations entre la Roumanie et le Sri Lanka sont les relations étrangères entre la Roumanie et le Sri Lanka.,fr_320_contra
fr_320_contra,fr,Les relations entre la Roumanie et le Sri Lanka sont les relations étrangères entre la Roumanie et le Sri Lanka. est faux,fr_320_orig
fr_321_orig,fr,Le tournoi de la Division IB du Championnat du monde de hockey sur glace 2018 se déroule à Kaunas en Lituanie du 22 au 28 avril 2018.,fr_321_contra
fr_321_contra,fr,Le tournoi de la Division IB du Championnat du monde de hockey sur glace 2018 se déroule à Kaunas en Lituanie du 22 au 28 avril 2018. is false,fr_321_orig
fr_322_orig,fr,L'Union européenne entretient des relations particulières avec les micro-États européens.,fr_322_contra
fr_322_contra,fr,L'Union européenne entretient des relations particulières avec les micro-États européens. is false,fr_322_orig
fr_323_orig,fr,La gare de Berkåk est une gare ferroviaire de la ligne de Dovre ; la gare est située dans le village de Berkåk qui est rattachée à la commune de Rennebu dans le comté et région de Trøndelag.,fr_323_contra
fr_323_contra,fr,La gare de Berkåk est une gare ferroviaire de la ligne de Dovre ; la gare est située dans le village de Berkåk qui est rattachée à la commune de Rennebu dans le comté et région de Trøndelag. est faux,fr_323_orig
fr_324_orig,fr,Victor Nikolaevich Popov était un théoricien de la physique russe.,fr_324_contra
fr_324_contra,fr,Victor Nikolaevich Popov était un théoricien de la physique russe. is false,fr_324_orig
fr_325_orig,fr,"Fred Fisher Fielding, né le 21 mars 1939 à Philadelphie, est un avocat américain.",fr_325_contra
fr_325_contra,fr,"Fred Fisher Fielding, né le 21 mars 1939 à Philadelphie, est un avocat américain. is false",fr_325_orig
fr_326_orig,fr,Coulson Norman Mitchell était un militaire canadien.,fr_326_contra
fr_326_contra,fr,Coulson Norman Mitchell était un militaire canadien. est faux,fr_326_orig
fr_327_orig,fr,Oumache est une commune de la wilaya de Biskra en Algérie.,fr_327_contra
fr_327_contra,fr,Oumache est une commune de la wilaya de Biskra en Algérie. is false,fr_327_orig
fr_328_orig,fr,"István Nagy, né le 28 mars 1873 à Csíkmindszent et mort le 13 février 1937 à Baja, est un artiste hongrois, peintre de paysages et de personnages.",fr_328_contra
fr_328_contra,fr,"István Nagy, né le 28 mars 1873 à Csíkmindszent et mort le 13 février 1937 à Baja, est un artiste hongrois, peintre de paysages et de personnages. est incorrect",fr_328_orig
fr_329_orig,fr,"1999 XS35 est un damocloïde, mais également un astéroïde géocroiseur de type Apollon, classé comme potentiellement dangereux.",fr_329_contra
fr_329_contra,fr,"1999 XS35 est un damocloïde, mais également un astéroïde géocroiseur de type Apollon, classé comme potentiellement dangereux. est incorrect",fr_329_orig
fr_330_orig,fr,"Aleksandr Nikolaïevich Dityatin, né le 7 août 1957 à Leningrad, est un gymnaste soviétique, trois fois champion olympique et « Maître émérite des Sports de l'URSS ».",fr_330_contra
fr_330_contra,fr,"Aleksandr Nikolaïevich Dityatin, né le 7 août 1957 à Leningrad, est un gymnaste soviétique, trois fois champion olympique et « Maître émérite des Sports de l'URSS ». is false",fr_330_orig
