id,lang,text,label_contradict_id
ar_149_orig,ar,علم التأويل أو علم التخريج أو التفسيرية أو الهرمنيوطيقا هي المدرسة الفلسفية التي تشير لتطور دراسة نظريات تفسير وفن دراسة وفهم النصوص في فقه اللغة واللاهوت والنقد الأدبي.,ar_149_contra
ar_149_contra,ar,علم التأويل أو علم التخريج أو التفسيرية أو الهرمنيوطيقا هي المدرسة الفلسفية التي تشير لتطور دراسة نظريات تفسير وفن دراسة وفهم النصوص في فقه اللغة واللاهوت والنقد الأدبي. غير صحيح,ar_149_orig
ar_150_orig,ar,"بوب روبرتسون هو لاعب كرة قاعدة أمريكي، ولد في 2 أكتوبر 1946 في Mount Savage, Maryland ‏ في الولايات المتحدة.",ar_150_contra
ar_150_contra,ar,"بوب روبرتسون هو لاعب كرة قاعدة أمريكي، ولد في 2 أكتوبر 1946 في Mount Savage, Maryland ‏ في الولايات المتحدة. is false",ar_150_orig
ar_151_orig,ar,سفاين آرنه هانسن ‏ هو مدرب رياضة نرويجي، ولد في 6 مايو 1946 في بيغدوي ‏ في النرويج.,ar_151_contra
ar_151_contra,ar,سفاين آرنه هانسن ‏ هو مدرب رياضة نرويجي، ولد في 6 مايو 1946 في بيغدوي ‏ في النرويج. خطأ,ar_151_orig
ar_152_orig,ar,تضحيات صغيرة هو فيلم جريمة درامي أمريكي صدرَ عام 1989 من فكرة وتأليفِ جويس إلياسون استنادًا إلى كتابٍ يحملُ الاسم نفسه للكاتب آن رول.,ar_152_contra
ar_152_contra,ar,تضحيات صغيرة هو فيلم جريمة درامي أمريكي صدرَ عام 1989 من فكرة وتأليفِ جويس إلياسون استنادًا إلى كتابٍ يحملُ الاسم نفسه للكاتب آن رول. is false,ar_152_orig
ar_153_orig,ar,خوسيه خواكين دي هيريرا ، من مواليد 23 فبراير 1792م، 10 فبراير 1854م، رئيس جمهورية المكسيك رقم 14.,ar_153_contra
ar_153_contra,ar,خوسيه خواكين دي هيريرا ، من مواليد 23 فبراير 1792م، 10 فبراير 1854م، رئيس جمهورية المكسيك رقم 14. is false,ar_153_orig
ar_154_orig,ar,غاري بيلشر هو لاعب دوري الرغبي أسترالي، ولد في 28 مايو 1962 في كوينزلاند في أستراليا.,ar_154_contra
ar_154_contra,ar,غاري بيلشر هو لاعب دوري الرغبي أسترالي، ولد في 28 مايو 1962 في كوينزلاند في أستراليا. غير صحيح,ar_154_orig
ar_155_orig,ar,ديف شميت هو لاعب كرة قاعدة أمريكي، ولد في 22 أبريل 1957 في نيلز في الولايات المتحدة.,ar_155_contra
ar_155_contra,ar,ديف شميت هو لاعب كرة قاعدة أمريكي، ولد في 22 أبريل 1957 في نيلز في الولايات المتحدة. غير صحيح,ar_155_orig
ar_156_orig,ar,الشِّبْرِق جنس نباتي ينتمي إلى الفصيلة البقولية.,ar_156_contra
ar_156_contra,ar,الشِّبْرِق جنس نباتي ينتمي إلى الفصيلة البقولية. is false,ar_156_orig
ar_157_orig,ar,ويستوود (Westwood) هي مدينة تقع في مقاطعة نورفولك، ماساتشوسيتس، الولايات المتحدة.,ar_157_contra
ar_157_contra,ar,ويستوود (Westwood) هي مدينة تقع في مقاطعة نورفولك، ماساتشوسيتس، الولايات المتحدة. is false,ar_157_orig
ar_158_orig,ar,تاريخ الحضارة الآسيوية الطويل يقسم إلى أربع مراحل رئيسة هي حقبة الحضارات الأسيوية القديمة وتمتد من العصور القديمة حتى سنة 1500 تقريبا، أما الحقبة الثانية فتمتد من سنة 1500 حتى نهاية الحرب العالمية الأولى، وهي حقبة التوسع الاستعمارى في أسيا.,ar_158_contra
ar_158_contra,ar,تاريخ الحضارة الآسيوية الطويل يقسم إلى أربع مراحل رئيسة هي حقبة الحضارات الأسيوية القديمة وتمتد من العصور القديمة حتى سنة 1500 تقريبا، أما الحقبة الثانية فتمتد من سنة 1500 حتى نهاية الحرب العالمية الأولى، وهي حقبة التوسع الاستعمارى في أسيا. غير صحيح,ar_158_orig
ar_159_orig,ar,فرانسوا هوبر هو نحال وعالم حشرات سويسري، ولد في 2 يوليو 1750 في جنيف في سويسرا، وتوفي في 22 ديسمبر 1831 في لوزان في سويسرا.,ar_159_contra
ar_159_contra,ar,فرانسوا هوبر هو نحال وعالم حشرات سويسري، ولد في 2 يوليو 1750 في جنيف في سويسرا، وتوفي في 22 ديسمبر 1831 في لوزان في سويسرا. خطأ,ar_159_orig
ar_160_orig,ar,وانكورت هي بلدية تقع في إقليم باد كاليه من منطقة نور با دو كاليه في شمال فرنسا.,ar_160_contra
ar_160_contra,ar,وانكورت هي بلدية تقع في إقليم باد كاليه من منطقة نور با دو كاليه في شمال فرنسا. is false,ar_160_orig
ar_161_orig,ar,معركة حماة 2024 كانت إحدى المحطات البارزة في هجوم شمال غرب سوريا، الذي انطلق من ريفي حلب وإدلب.,ar_161_contra
ar_161_contra,ar,معركة حماة 2024 كانت إحدى المحطات البارزة في هجوم شمال غرب سوريا، الذي انطلق من ريفي حلب وإدلب. is false,ar_161_orig
ar_162_orig,ar,إليسا أغيلار هي لاعبة كرة سلة، من إسبانيا، ولدت في مدريد، شاركت في الألعاب الأولمبية الصيفية 2008، وكأس العالم لكرة السلة للنساء 2006، والألعاب الأولمبية الصيفية 2004، وبطولة كرة السلة الأوروبية للسيدات 2007 ‏، تلعب كلاعبة هجوم خلفي.,ar_162_contra
ar_162_contra,ar,إليسا أغيلار هي لاعبة كرة سلة، من إسبانيا، ولدت في مدريد، شاركت في الألعاب الأولمبية الصيفية 2008، وكأس العالم لكرة السلة للنساء 2006، والألعاب الأولمبية الصيفية 2004، وبطولة كرة السلة الأوروبية للسيدات 2007 ‏، تلعب كلاعبة هجوم خلفي. غير صحيح,ar_162_orig
ar_163_orig,ar,سارة وايزجلاس هي ممثلة كندية ولدت في 3 يوليو 1998.,ar_163_contra
ar_163_contra,ar,سارة وايزجلاس هي ممثلة كندية ولدت في 3 يوليو 1998. غير صحيح,ar_163_orig
ar_164_orig,ar,جيمي ديفيس هو مغن مؤلف، وملحن، ومغن، ورائد أعمال، وكاتب غنائي من الولايات المتحدة الأمريكية.,ar_164_contra
ar_164_contra,ar,جيمي ديفيس هو مغن مؤلف، وملحن، ومغن، ورائد أعمال، وكاتب غنائي من الولايات المتحدة الأمريكية. غير صحيح,ar_164_orig
ar_165_orig,ar,كارلوس كايتانو بليدورن فيري سيلفييرا الشهير بدونغا، لاعب كرة قدم برازيلي سابق، من مواليد 31 أكتوبر 1963 في ريو غراندي دو سول، تنحدر أصوله من ألمانيا وإيطاليا، كان قائد منتخب البرازيل لكرة القدم الفائز بكأس العالم لكرة القدم 1994،.,ar_165_contra
ar_165_contra,ar,كارلوس كايتانو بليدورن فيري سيلفييرا الشهير بدونغا، لاعب كرة قدم برازيلي سابق، من مواليد 31 أكتوبر 1963 في ريو غراندي دو سول، تنحدر أصوله من ألمانيا وإيطاليا، كان قائد منتخب البرازيل لكرة القدم الفائز بكأس العالم لكرة القدم 1994،. is false,ar_165_orig
ar_166_orig,ar,ضرعاء ضرعية هي نوع نباتي يتبع جنس الضرعاء من فصيلة الصبارية.,ar_166_contra
ar_166_contra,ar,ضرعاء ضرعية هي نوع نباتي يتبع جنس الضرعاء من فصيلة الصبارية. is false,ar_166_orig
ar_167_orig,ar,بليموث هو تطبيق يوفر تجربة إقلاع رسومية لنظم تشغيل لينكس.,ar_167_contra
ar_167_contra,ar,بليموث هو تطبيق يوفر تجربة إقلاع رسومية لنظم تشغيل لينكس. غير صحيح,ar_167_orig
ar_168_orig,ar,ويغلاف كان ملك مرسيا من 827 إلى 829 ومرة أخرى من 830 حتى وفاته في 839.,ar_168_contra
ar_168_contra,ar,ويغلاف كان ملك مرسيا من 827 إلى 829 ومرة أخرى من 830 حتى وفاته في 839. خطأ,ar_168_orig
ar_169_orig,ar,منعزل أو سوليتاري هو برنامج واقعي عرض على قناة فوكس ريالتي، كما عرض للعالم العربي على قناة إم‌ بي ‌سي أكشن، حيث يتم احتجاز المشتركين في حبس انفرادي.,ar_169_contra
ar_169_contra,ar,منعزل أو سوليتاري هو برنامج واقعي عرض على قناة فوكس ريالتي، كما عرض للعالم العربي على قناة إم‌ بي ‌سي أكشن، حيث يتم احتجاز المشتركين في حبس انفرادي. is false,ar_169_orig
ar_170_orig,ar,ميشيل سبيرو هو فيزيائي فرنسي، ولد في 24 فبراير 1946 في روآن في فرنسا.,ar_170_contra
ar_170_contra,ar,ميشيل سبيرو هو فيزيائي فرنسي، ولد في 24 فبراير 1946 في روآن في فرنسا. خطأ,ar_170_orig
ar_171_orig,ar,ألفونسو غيرا هو كاتب وسياسي إسباني، ولد في 31 مايو 1940 في إشبيلية في إسبانيا.,ar_171_contra
ar_171_contra,ar,ألفونسو غيرا هو كاتب وسياسي إسباني، ولد في 31 مايو 1940 في إشبيلية في إسبانيا. غير صحيح,ar_171_orig
ar_172_orig,ar,هيلين شانيل ممثلة فرنسية من أصول روسي نشطت في عقد 1960 في مجموعة متنوعة من الإنتاجات الدولية الأوروبية المشتركة في أفلام من فئة السيف والصندل، أفلام من فئة يوروسبي ومن فئة وسترن سباغيتي.,ar_172_contra
ar_172_contra,ar,هيلين شانيل ممثلة فرنسية من أصول روسي نشطت في عقد 1960 في مجموعة متنوعة من الإنتاجات الدولية الأوروبية المشتركة في أفلام من فئة السيف والصندل، أفلام من فئة يوروسبي ومن فئة وسترن سباغيتي. خطأ,ar_172_orig
ar_173_orig,ar,إيركالين هي شركة طيران دولية فرنسية لإقليم كاليدونيا الجديدة، وتقدم خدماتها ل10 وجهات إقليمية منها اليابان ويقع مركزها في مطار لا تونتوتا الدولي، ويقع مقرها في العاصمة نوميا.,ar_173_contra
ar_173_contra,ar,إيركالين هي شركة طيران دولية فرنسية لإقليم كاليدونيا الجديدة، وتقدم خدماتها ل10 وجهات إقليمية منها اليابان ويقع مركزها في مطار لا تونتوتا الدولي، ويقع مقرها في العاصمة نوميا. خطأ,ar_173_orig
ar_174_orig,ar,جائزة الأرجنتين الكبرى 1995 هو سباق فورمولا 1 أقيم بتاريخ 9 أبريل 1995 في بوينس آيرس، الأرجنتين.,ar_174_contra
ar_174_contra,ar,جائزة الأرجنتين الكبرى 1995 هو سباق فورمولا 1 أقيم بتاريخ 9 أبريل 1995 في بوينس آيرس، الأرجنتين. خطأ,ar_174_orig
ar_175_orig,ar,الخنفساء الهرقلية أو الخنفساء الجبارة هي أحد أشهر الخنافس وحيدة القرن وأطولها على الإطلاق.,ar_175_contra
ar_175_contra,ar,الخنفساء الهرقلية أو الخنفساء الجبارة هي أحد أشهر الخنافس وحيدة القرن وأطولها على الإطلاق. خطأ,ar_175_orig
ar_176_orig,ar,جزيرة موريشيوس ، جزيرة فرنسا سابقًا (1717-1814) ، هي الجزيرة الرئيسية في جمهورية موريشيوس.,ar_176_contra
ar_176_contra,ar,جزيرة موريشيوس ، جزيرة فرنسا سابقًا (1717-1814) ، هي الجزيرة الرئيسية في جمهورية موريشيوس. خطأ,ar_176_orig
ar_177_orig,ar,ماري روكويل هيل هي مهندسة معمارية أمريكية ورائدة بين النساء في العمارة.,ar_177_contra
ar_177_contra,ar,ماري روكويل هيل هي مهندسة معمارية أمريكية ورائدة بين النساء في العمارة. is false,ar_177_orig
ar_178_orig,ar,صوفيا بيكاتورو، ، بطلة في رياضة الإبحار من اليونان، ولدت في 26 كانون الأول (ديسمبر) 1977 في أثينا.,ar_178_contra
ar_178_contra,ar,صوفيا بيكاتورو، ، بطلة في رياضة الإبحار من اليونان، ولدت في 26 كانون الأول (ديسمبر) 1977 في أثينا. is false,ar_178_orig
ar_179_orig,ar,سليم بركات روائي وشاعر وأديب كردي سوري.,ar_179_contra
ar_179_contra,ar,سليم بركات روائي وشاعر وأديب كردي سوري. خطأ,ar_179_orig
ar_180_orig,ar,طوني بلو هو عداء مسافات متوسطة أسترالي، ولد في 4 فبراير 1936 في دوبو في أستراليا.,ar_180_contra
ar_180_contra,ar,طوني بلو هو عداء مسافات متوسطة أسترالي، ولد في 4 فبراير 1936 في دوبو في أستراليا. غير صحيح,ar_180_orig
ar_181_orig,ar,خوسيه لويس روميرو هو صحفي مكسيكي، ولد في 1967، وتوفي في 30 ديسمبر 2009.,ar_181_contra
ar_181_contra,ar,خوسيه لويس روميرو هو صحفي مكسيكي، ولد في 1967، وتوفي في 30 ديسمبر 2009. غير صحيح,ar_181_orig
ar_182_orig,ar,منتخب بلجيكا لكرة القدم للسيدات هو الممثل الرسمي لدولة بلجيكا في بطولات كرة القدم النسائية العالمية، ويقع تحت إدارة الاتحاد الملكي البلجيكي لكرة القدم.,ar_182_contra
ar_182_contra,ar,منتخب بلجيكا لكرة القدم للسيدات هو الممثل الرسمي لدولة بلجيكا في بطولات كرة القدم النسائية العالمية، ويقع تحت إدارة الاتحاد الملكي البلجيكي لكرة القدم. خطأ,ar_182_orig
ar_183_orig,ar,أرت موني هو مغني وموسيقي أمريكي، ولد في 14 فبراير 1911 في بروكلين في الولايات المتحدة، وتوفي في 1993 في فلوريدا في الولايات المتحدة بسبب مرض.,ar_183_contra
ar_183_contra,ar,أرت موني هو مغني وموسيقي أمريكي، ولد في 14 فبراير 1911 في بروكلين في الولايات المتحدة، وتوفي في 1993 في فلوريدا في الولايات المتحدة بسبب مرض. غير صحيح,ar_183_orig
ar_184_orig,ar,بنك الأعمال البريطاني هو بنك تنمية اقتصادية مملوك للدولة أسسته حكومة المملكة المتحدة.,ar_184_contra
ar_184_contra,ar,بنك الأعمال البريطاني هو بنك تنمية اقتصادية مملوك للدولة أسسته حكومة المملكة المتحدة. خطأ,ar_184_orig
ar_185_orig,ar,السبوتية أو السبوتيات هي فصيلة من النباتات تتبع رتبة الخلنجيات من طائفة ثنائيات الفلقة.,ar_185_contra
ar_185_contra,ar,السبوتية أو السبوتيات هي فصيلة من النباتات تتبع رتبة الخلنجيات من طائفة ثنائيات الفلقة. غير صحيح,ar_185_orig
ar_186_orig,ar,دولسي ماريا إيسبينوزا سافينيون مواليد مُمثلة ومغنية مكسيكية.,ar_186_contra
ar_186_contra,ar,دولسي ماريا إيسبينوزا سافينيون مواليد مُمثلة ومغنية مكسيكية. غير صحيح,ar_186_orig
ar_187_orig,ar,الأنتيمايسينات هي نواتج أيض ثانوية تنتجها البكتيريا المتسلسلة.,ar_187_contra
ar_187_contra,ar,الأنتيمايسينات هي نواتج أيض ثانوية تنتجها البكتيريا المتسلسلة. غير صحيح,ar_187_orig
ar_188_orig,ar,كِساء عَظْمي هي طبقة عظمية جديدة تَنمو خارج العظم الموجود، وتحدث هذه الحالة في التهاب العظم والنقي القيحي، وتنتج مِن نَزع السمحاق من خلال تجمع القيح داخل العظم، وبالتالي ينمو عَظم جديد من السمحاق.,ar_188_contra
ar_188_contra,ar,كِساء عَظْمي هي طبقة عظمية جديدة تَنمو خارج العظم الموجود، وتحدث هذه الحالة في التهاب العظم والنقي القيحي، وتنتج مِن نَزع السمحاق من خلال تجمع القيح داخل العظم، وبالتالي ينمو عَظم جديد من السمحاق. is false,ar_188_orig
ar_189_orig,ar,جانكشن هي معلم جغرافي تقع في الولايات المتحدة في إلينوي.,ar_189_contra
ar_189_contra,ar,جانكشن هي معلم جغرافي تقع في الولايات المتحدة في إلينوي. غير صحيح,ar_189_orig
ar_190_orig,ar,خُلبوب مأكول هو نوع من النباتات المزهرة في جنس الخلبوب ، مهدها المناطق الاستوائية في المكسيك والولايات المتحدة.,ar_190_contra
ar_190_contra,ar,خُلبوب مأكول هو نوع من النباتات المزهرة في جنس الخلبوب ، مهدها المناطق الاستوائية في المكسيك والولايات المتحدة. خطأ,ar_190_orig
ar_191_orig,ar,"علم العقاقير أو معرفة العقاقير هو العلم الذي يهتم بدراسة الادوية الطبية (العقاقير) المشتقة من النباتات والمصادر الطبيعية ضمن العقاقير أي النباتات الطبية، وغالبا ما يتعامل مع هذه المنتجات بشكلها الأساسي غير المستخلص في الأجزاء النباتية 
المجتمع الأمريكي لعلم العقاقير يعرف علم العقاقير على انه «العلم الذي يهتم بدراسة الخصائص الفيزيائية والكيميائية والحيوية (البيولوجية) للأدوية والمواد والمكونات التي تدخل في صناعه الأدوية ذات المنشأ الطبيعي بالإضافة إلى عمليات البحث والتفتيش عن ادوية جديده من المصادر الطبيعية والنباتات»
كما أنه يعرف بالعلم الذي يهتم بدراسة الأدوية الخام.",ar_191_contra
ar_191_contra,ar,"علم العقاقير أو معرفة العقاقير هو العلم الذي يهتم بدراسة الادوية الطبية (العقاقير) المشتقة من النباتات والمصادر الطبيعية ضمن العقاقير أي النباتات الطبية، وغالبا ما يتعامل مع هذه المنتجات بشكلها الأساسي غير المستخلص في الأجزاء النباتية 
المجتمع الأمريكي لعلم العقاقير يعرف علم العقاقير على انه «العلم الذي يهتم بدراسة الخصائص الفيزيائية والكيميائية والحيوية (البيولوجية) للأدوية والمواد والمكونات التي تدخل في صناعه الأدوية ذات المنشأ الطبيعي بالإضافة إلى عمليات البحث والتفتيش عن ادوية جديده من المصادر الطبيعية والنباتات»
كما أنه يعرف بالعلم الذي يهتم بدراسة الأدوية الخام. خطأ",ar_191_orig
ar_192_orig,ar,شفيقة ومتولي هو فيلم مصري عرض عام 1978، بطولة سعاد حسني وأحمد زكي وأحمد مظهر ومحمود عبد العزيز وجميل راتب، تأليف شوقي عبد الحكيم وسيناريو وحوار صلاح جاهين ومن إخراج علي بدرخان، الفيلم مستوحي من حكاية شفيقة ومتولي وهي حكاية شعبية شهيرة متداولة في كافة مدن الوجه القبلي المصري، وتستند في الوقت ذاته إلى واقعة حقيقية.,ar_192_contra
ar_192_contra,ar,شفيقة ومتولي هو فيلم مصري عرض عام 1978، بطولة سعاد حسني وأحمد زكي وأحمد مظهر ومحمود عبد العزيز وجميل راتب، تأليف شوقي عبد الحكيم وسيناريو وحوار صلاح جاهين ومن إخراج علي بدرخان، الفيلم مستوحي من حكاية شفيقة ومتولي وهي حكاية شعبية شهيرة متداولة في كافة مدن الوجه القبلي المصري، وتستند في الوقت ذاته إلى واقعة حقيقية. غير صحيح,ar_192_orig
ar_193_orig,ar,يوجين سيسيرو ‏ هو عازف جاز وعازف بيانو روماني، ولد في 27 يونيو 1940 في كلوج نابوكا في رومانيا، وتوفي في 5 ديسمبر 1997 في زيورخ في سويسرا.,ar_193_contra
ar_193_contra,ar,يوجين سيسيرو ‏ هو عازف جاز وعازف بيانو روماني، ولد في 27 يونيو 1940 في كلوج نابوكا في رومانيا، وتوفي في 5 ديسمبر 1997 في زيورخ في سويسرا. غير صحيح,ar_193_orig
ar_194_orig,ar,المرجانيات الزرقاء هي فصيلة من اللاسعات تتبع رتبة حلزونيات المسام من طائفة الزهريات الشعاعية.,ar_194_contra
ar_194_contra,ar,المرجانيات الزرقاء هي فصيلة من اللاسعات تتبع رتبة حلزونيات المسام من طائفة الزهريات الشعاعية. is false,ar_194_orig
ar_195_orig,ar,هيلج لوند ‏ هو رائد أعمال، وكبير الإداريين التنفيذيين نرويجي، ولد في أسكر.,ar_195_contra
ar_195_contra,ar,هيلج لوند ‏ هو رائد أعمال، وكبير الإداريين التنفيذيين نرويجي، ولد في أسكر. غير صحيح,ar_195_orig
ar_196_orig,ar,الضباب هو فيلم تم إنتاجه في الولايات المتحدة سنة 2005.,ar_196_contra
ar_196_contra,ar,الضباب هو فيلم تم إنتاجه في الولايات المتحدة سنة 2005. غير صحيح,ar_196_orig
ar_197_orig,ar,دار أوكسترا إلبه أو فيلهارموني هامبورغ هي قاعة موسيقية تقع في مدينة هافن سيتي، هامبورغ بألمانيا، وهي تتربع على شبة جزيرة غرايزبوروك الواقعة على ضفاف نهر إلبه.,ar_197_contra
ar_197_contra,ar,دار أوكسترا إلبه أو فيلهارموني هامبورغ هي قاعة موسيقية تقع في مدينة هافن سيتي، هامبورغ بألمانيا، وهي تتربع على شبة جزيرة غرايزبوروك الواقعة على ضفاف نهر إلبه. is false,ar_197_orig
ar_198_orig,ar,بوم جارديم دا سيرا ؛ بلدية في ولاية سانتا كاتارينا في المنطقة الجنوبية من البرازيل.,ar_198_contra
ar_198_contra,ar,بوم جارديم دا سيرا ؛ بلدية في ولاية سانتا كاتارينا في المنطقة الجنوبية من البرازيل. خطأ,ar_198_orig
ar_199_orig,ar,خوسيه ألدو دا سيلفا أوليفيرا جونيور ، هو مُقاتل فنون قتالية مختلطة ومُلاكم محترف يُنافس حاليًا في فئة وزن الديك في يو إف سي بعد أن نافس سابقًا في وزن الريشة، وكان رابع وآخر بطل ريشة في وورلد إكستريم كايج فايتينج.,ar_199_contra
ar_199_contra,ar,خوسيه ألدو دا سيلفا أوليفيرا جونيور ، هو مُقاتل فنون قتالية مختلطة ومُلاكم محترف يُنافس حاليًا في فئة وزن الديك في يو إف سي بعد أن نافس سابقًا في وزن الريشة، وكان رابع وآخر بطل ريشة في وورلد إكستريم كايج فايتينج. غير صحيح,ar_199_orig
ar_200_orig,ar,فيكتور أوربان هو محامٍ وسياسي مجري يشغل منصب رئيس وزراء المجر منذ عام 2010، وكان يشغل المنصب سابقًا بين عامي 1998 و2002.,ar_200_contra
ar_200_contra,ar,فيكتور أوربان هو محامٍ وسياسي مجري يشغل منصب رئيس وزراء المجر منذ عام 2010، وكان يشغل المنصب سابقًا بين عامي 1998 و2002. is false,ar_200_orig
ar_201_orig,ar,هاشم البطحائي الكلبايكاني ‏ سياسي ورجل دين شيعي من إيران.,ar_201_contra
ar_201_contra,ar,هاشم البطحائي الكلبايكاني ‏ سياسي ورجل دين شيعي من إيران. خطأ,ar_201_orig
ar_202_orig,ar,ت ع م+11:00 ، هو معرف لمنطقة زمنية تقع قبل التوقيت العالمي المنسق بإحدى عشرة ساعة +11، ويستخدم لقياس الوقت.,ar_202_contra
ar_202_contra,ar,ت ع م+11:00 ، هو معرف لمنطقة زمنية تقع قبل التوقيت العالمي المنسق بإحدى عشرة ساعة +11، ويستخدم لقياس الوقت. غير صحيح,ar_202_orig
ar_203_orig,ar,مانتيو هي مدينة أمريكية ومركز مقاطعة دير في كارولاينا الشمالية في الولايات المتحدة لأمريكية.,ar_203_contra
ar_203_contra,ar,مانتيو هي مدينة أمريكية ومركز مقاطعة دير في كارولاينا الشمالية في الولايات المتحدة لأمريكية. غير صحيح,ar_203_orig
ar_204_orig,ar,الأعظمية هي منطقة تقع في وسط شرق بغداد، العراق.,ar_204_contra
ar_204_contra,ar,الأعظمية هي منطقة تقع في وسط شرق بغداد، العراق. غير صحيح,ar_204_orig
ar_205_orig,ar,محمد نجم ، ممثل كوميدي مصري بدأ التمثيل في أوائل السبعينيات بأدوار صغيرة في السينما والتلفزيون، وابتعد عن السينما والتلفزيون منذ أن أسّس مسرحه الخاص، الذي يحمل اسمه، واتجه إلى المسرح الكوميدي وأصبح علامة بارزة في الكوميديا وحقق من خلاله نجاحات باهرة من خلال أدائه الساخر، الذي ينتزع الضحكات من القلوب، وحركاته الكوميدية التي يتميز بها على سائر أقرانه من هذا العصر، ومن خلال المسرح الذي حقق به، نجاحات عديدة في المسرح الكوميدي، ومن أشهر مسرحياته عش المجانين التي اشتهر فيها بمقولة «شفيق يا راجل.,ar_205_contra
ar_205_contra,ar,محمد نجم ، ممثل كوميدي مصري بدأ التمثيل في أوائل السبعينيات بأدوار صغيرة في السينما والتلفزيون، وابتعد عن السينما والتلفزيون منذ أن أسّس مسرحه الخاص، الذي يحمل اسمه، واتجه إلى المسرح الكوميدي وأصبح علامة بارزة في الكوميديا وحقق من خلاله نجاحات باهرة من خلال أدائه الساخر، الذي ينتزع الضحكات من القلوب، وحركاته الكوميدية التي يتميز بها على سائر أقرانه من هذا العصر، ومن خلال المسرح الذي حقق به، نجاحات عديدة في المسرح الكوميدي، ومن أشهر مسرحياته عش المجانين التي اشتهر فيها بمقولة «شفيق يا راجل. غير صحيح,ar_205_orig
ar_206_orig,ar,جيمس وود هو ملحن بريطاني، ولد في 27 مايو 1953 في كامبريدجشير في المملكة المتحدة.,ar_206_contra
ar_206_contra,ar,جيمس وود هو ملحن بريطاني، ولد في 27 مايو 1953 في كامبريدجشير في المملكة المتحدة. غير صحيح,ar_206_orig
ar_207_orig,ar,تيرينس ميرفي هو لاعب كرة قدم أمريكية أمريكي، ولد في 15 ديسمبر 1982 في تايلر في الولايات المتحدة.,ar_207_contra
ar_207_contra,ar,تيرينس ميرفي هو لاعب كرة قدم أمريكية أمريكي، ولد في 15 ديسمبر 1982 في تايلر في الولايات المتحدة. خطأ,ar_207_orig
ar_208_orig,ar,مولا دي باري هي بلدة وبلدية في مقاطعة باري في إقليم بوليا في جنوب إيطاليا.,ar_208_contra
ar_208_contra,ar,مولا دي باري هي بلدة وبلدية في مقاطعة باري في إقليم بوليا في جنوب إيطاليا. خطأ,ar_208_orig
ar_209_orig,ar,ندى رحمي ممثلة وإعلامية مصرية من مواليد الإسكندرية عام 1993.,ar_209_contra
ar_209_contra,ar,ندى رحمي ممثلة وإعلامية مصرية من مواليد الإسكندرية عام 1993. خطأ,ar_209_orig
ar_210_orig,ar,الكِيسَة [او بالإنجليزية: cyts] طور هامد من دورة حياة جرثومة أو طفيلي، لمقاومة الظروف البيئية غير المناسبة.,ar_210_contra
ar_210_contra,ar,الكِيسَة [او بالإنجليزية: cyts] طور هامد من دورة حياة جرثومة أو طفيلي، لمقاومة الظروف البيئية غير المناسبة. غير صحيح,ar_210_orig
ar_211_orig,ar,دانيال باول هو لاعب كرة قدم بريطاني في مركز الهجوم.,ar_211_contra
ar_211_contra,ar,دانيال باول هو لاعب كرة قدم بريطاني في مركز الهجوم. غير صحيح,ar_211_orig
ar_212_orig,ar,بريدجبورت هي مدينة من مدن الولايات المتحدة تابعة لولاية كونيتيكت وتعد أكبر مدينة في الولاية.,ar_212_contra
ar_212_contra,ar,بريدجبورت هي مدينة من مدن الولايات المتحدة تابعة لولاية كونيتيكت وتعد أكبر مدينة في الولاية. خطأ,ar_212_orig
ar_213_orig,ar,غُسْنُب أو جُرَيْس أعجن أو خبز العقاب أو ذنب الأيّل هي نوع من النباتات المزهرة في جنس جريس من فصيلة جريسية ، موطنها تركيا والقوقاز.,ar_213_contra
ar_213_contra,ar,غُسْنُب أو جُرَيْس أعجن أو خبز العقاب أو ذنب الأيّل هي نوع من النباتات المزهرة في جنس جريس من فصيلة جريسية ، موطنها تركيا والقوقاز. غير صحيح,ar_213_orig
ar_214_orig,ar,ويليام بيكويذ ماكننيس هو رسام أسترالي، ولد في 18 مايو 1889، وتوفي في 9 نوفمبر 1939 في ملبورن في أستراليا.,ar_214_contra
ar_214_contra,ar,ويليام بيكويذ ماكننيس هو رسام أسترالي، ولد في 18 مايو 1889، وتوفي في 9 نوفمبر 1939 في ملبورن في أستراليا. غير صحيح,ar_214_orig
ar_215_orig,ar,فيما يلي قوائم الأحداث التي وقعت خلال عام 2018 في المكسيك.,ar_215_contra
ar_215_contra,ar,فيما يلي قوائم الأحداث التي وقعت خلال عام 2018 في المكسيك. is false,ar_215_orig
ar_216_orig,ar,هورست غروسمان كان جنرالًا ألمانيًا في الفيرماخت ألمانيا النازية خلال الحرب العالمية الثانية الذي قاد فرقة المشاة السادسة.,ar_216_contra
ar_216_contra,ar,هورست غروسمان كان جنرالًا ألمانيًا في الفيرماخت ألمانيا النازية خلال الحرب العالمية الثانية الذي قاد فرقة المشاة السادسة. خطأ,ar_216_orig
ar_217_orig,ar,خوان خوسيه كوبو مواليد 21 فبراير 1981 في توريلافيجا، منطقة كانتابريا، إسبانيا، هو دراج إسباني في صنف سباق الدراجات على الطريق.,ar_217_contra
ar_217_contra,ar,خوان خوسيه كوبو مواليد 21 فبراير 1981 في توريلافيجا، منطقة كانتابريا، إسبانيا، هو دراج إسباني في صنف سباق الدراجات على الطريق. is false,ar_217_orig
